date;x1st;x888;BLOCKPAY;MYR;PEPECASH;XMY;aby;ac;acci;acoin;adc;adcn;adn;adz;aeon;agrs;aid;amber;amp;ams;anc;ans;apc;apex;arc;arch;ardr;arg;ark;atx;aur;b_;banx;bay;bbr;bcc;bcn;bcy;bela;benji;bic;bip;bit;bitb;bits;bitusd;bitz;bks;blc;blk;block;blu;bob;bost;bpc;brk;brx;bsd;bst;bsty;bta;btb;btc;btcd;btcs;btcu;btg;btl;btm;bts;btsr;bun;burst;bxc;byc;c2;cab;cach;cadastral;cage;calc;cann;cap;cbx;ccn;cdn;cesc;cinni;cj;clam;cloak;clr;club;cmt;cnmt;cnt;col;comm;coval;cpc;crave;crb;crbit;creva;crw;crypt;csc;csd;cto;cube;cure;cyt;czc;dao;dar;dash;dbic;dbix;dcr;debune;dem;deur;dgb;dgc;dgd;dmd;doge;dope;dsh;dvc;eac;eags;edg;edr;edrc;efl;ekn;el;emc;emc2;enrg;esp;etc;eth;excl;exe;exp;fair;fc2;fcn;fct;fibre;fic;fimk;fit;fldc;flo;flt;fly;frac;frc;frk;frsh;fst;ftc;gaia;gam;game;gb;gbt;gbyte;gcc;gcn;gcr;gemz;gld;gmc;gmx;gnt;golos;gpc;grc;grn;grs;grt;gsm;gsx;gua;ham;hbn;heat;hkg;hlc;hodl;htc;html5;huc;hvc;hxx;hyp;hyper;hz;icn;icoo;ifc;incnt;infx;ioc;ion;ixc;jbs;jinn;jlh;jns;jobs;judge;karma;kashh;kmd;knc;kr;krb;lbc;ldoge;leo;lepen;lkk;lky;lmc;log;lsk;ltbc;ltc;ltcd;luna;lxc;maid;mapc;maryj;max;mbit;mcz;mec;mi;min;mint;mln;mmnxt;mnc;moin;mojo;mon;mona;moon;mscn;mtc;mtlmc3;mtr;mue;muse;music;mxt;myc;mzc;naut;nav;nbt;neos;net;neu;niro;nlg;nmc;nobl;node;note;nsr;ntc;nvc;nxc;nxs;nxt;nxtty;nxtv;nyan;obits;ok;omc;omni;onec;opal;orb;pak;pangea;pasc;pc;pdc;pdg;peerplays;phs;piggy;pip;pivx;pkb;pnd;posw;pot;ppc;prc;prt;psb;pts;putin;pxc;qbk;qcn;qora;qrk;qtl;rads;rbr;rbt;rby;rdd;rep;ric;rise;rlc;round;rzr;safex;sc;scn;scot;scrt;sdc;sec;seq;sfc;sfr;sh;shibe;shift;sib;sjcx;slg;slr;sls;sngls;snrg;soil;spr;sprts;ssd;start;steem;steps;str;strat;sts;stv;super;swarm;swift;swing;swt;sxc;sync;sys;tco;tech;tes;time;tips;tit;tle;tor;trc;trig;trk;troll;tron;trst;trump;trust;tse;ttc;tx;u;ubq;ufo;uis;unb;unc;unity;uno;uro;usde;usdt;usnbt;uta;utc;util;vc;via;vidz;vlt;voot;vox;vpn;vrc;vrm;vrs;vsl;vta;vtc;vtr;waves;wbb;wdc;wex;wkc;wmc;xas;xaur;xbb;xbc;xbot;xbs;xbts;xby;xc;xcash;xce;xci;xcn;xco;xcp;xcr;xdn;xdp;xdq;xem;xen;xhi;xlb;xlm;xmg;xmr;xpm;xpy;xra;xre;xrp;xspec;xst;xtc;xto;xvc;xvg;xvp;xwc;xzc;yash;ybc;yoc;yog;zcc;zcl;zec;zeit;zet;zne;zny;zrc
41802;NaN;NaN;NaN;6035.607699;NaN;NaN;411;38158.6046;NaN;NaN;NaN;NaN;766.1516244;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3109.348493;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2525.027285;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;128988.9575;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.741217089;NaN;NaN;741;41032286.05;NaN;265;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;550;435;NaN;NaN;5;171196.1225;NaN;NaN;209263;NaN;NaN;NaN;NaN;NaN;NaN;601.2086292;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2751.109743;NaN;NaN;NaN;71.97432558;NaN;NaN;NaN;NaN;811973.1064;NaN;NaN;NaN;NaN;265;NaN;1029.005357;1356.275737;NaN;NaN;371718.1416;NaN;NaN;341.8554958;349;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1818.912758;NaN;NaN;NaN;NaN;NaN;NaN;NaN;167;16728;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7503.703673;NaN;NaN;2487.2372;53.67774067;NaN;NaN;11332.05333;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;360.0768147;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1322.269433;NaN;NaN;NaN;NaN;NaN;774.3198447;NaN;NaN;NaN;NaN;NaN;NaN;NaN;312.9798886;NaN;NaN;632;NaN;NaN;NaN;4707.362621;NaN;NaN;NaN;NaN;907.0373353;NaN;NaN;NaN;NaN;NaN;NaN;29598;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3691702.183;NaN;NaN;NaN;NaN;NaN;NaN;17902.01452;NaN;NaN;4260.363492;NaN;NaN;5169.0587;NaN;NaN;80;NaN;NaN;920.7763488;NaN;2652;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1313.27667;4865.002413;101457;NaN;NaN;664.1404543;NaN;NaN;NaN;107722.3528;3308;NaN;1982;NaN;NaN;11739.48643;NaN;NaN;170961.3682;NaN;NaN;257;NaN;NaN;NaN;9924;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;64;NaN;NaN;NaN;NaN;2817;NaN;12249.35974;97256.51768;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11145;3073.607045;NaN;NaN;NaN;NaN;16927;18440.7111;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;41983;NaN;NaN;NaN;NaN;1238;NaN;NaN;NaN;NaN;16134;NaN;5189.684165;NaN;NaN;NaN;1302.866935;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4541.288442;6541;2655.300978;NaN;NaN;NaN;1072.728345;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;61145.86355;NaN;NaN;NaN;4087.976538;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;214669.9815;NaN;NaN;NaN;NaN;NaN;5868.646791;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1508.282353;NaN;NaN;97671.22517;16780.14272;NaN;NaN;NaN;9613.676058;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6461.809142;NaN;NaN;66.08592588;NaN;NaN;NaN;NaN;NaN;76.63502632;8719.925995;NaN;NaN;NaN
41803;NaN;NaN;NaN;10465.43538;NaN;NaN;326;5572.911139;NaN;NaN;NaN;NaN;708.0832737;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4960.11759;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1170.138365;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;269;NaN;NaN;NaN;334;120488.7514;NaN;1146;NaN;NaN;NaN;NaN;NaN;NaN;40.85687108;NaN;NaN;289;37950646.15;NaN;234;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1573;463;29;NaN;103;468962.0703;NaN;NaN;243660;NaN;NaN;NaN;61;NaN;NaN;283.4106212;NaN;NaN;NaN;NaN;NaN;NaN;NaN;13751;1091.408117;NaN;NaN;NaN;944.3450844;NaN;NaN;NaN;NaN;380103.0131;NaN;NaN;NaN;NaN;94;NaN;1135.614451;340.4852308;NaN;240;209232.9259;611;NaN;348.0253789;1;NaN;NaN;NaN;NaN;65;247;NaN;NaN;888.8844794;NaN;NaN;1824;NaN;NaN;952;NaN;85;20285;506;NaN;NaN;NaN;NaN;NaN;NaN;90;102961.4853;NaN;NaN;5253.270185;163.8086037;NaN;419;13629.04153;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1023.734199;NaN;NaN;NaN;NaN;NaN;NaN;NaN;971.5168111;NaN;NaN;NaN;NaN;NaN;483.2870536;NaN;NaN;NaN;NaN;NaN;NaN;289;485.2263858;NaN;NaN;283;NaN;NaN;NaN;4667.825549;NaN;NaN;NaN;NaN;673.9518051;NaN;NaN;NaN;NaN;NaN;NaN;12208;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;267;NaN;NaN;NaN;NaN;2588285.575;NaN;NaN;NaN;5919;NaN;NaN;10928.78677;NaN;NaN;1986.084605;NaN;NaN;10236.63705;NaN;NaN;1515;NaN;NaN;383.7803934;NaN;572;NaN;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;980.1195315;5988.340097;51804;NaN;NaN;545.4903235;NaN;NaN;1541;126316.8551;1668;NaN;1048;NaN;NaN;24721.80202;NaN;NaN;125853.2078;NaN;NaN;210;NaN;NaN;NaN;5384;NaN;NaN;NaN;NaN;NaN;NaN;9810;NaN;NaN;NaN;73;NaN;NaN;NaN;NaN;617;NaN;17549.43136;149856.3412;NaN;NaN;NaN;NaN;NaN;111;NaN;NaN;10080;1575.601562;NaN;NaN;NaN;NaN;35706;22920.35784;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;310;NaN;NaN;NaN;NaN;336;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;96673;NaN;NaN;NaN;NaN;380;3803;NaN;NaN;NaN;1241;NaN;7604.52774;NaN;NaN;NaN;1754.367693;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;465;NaN;NaN;517.8801602;3173;2076.21448;NaN;NaN;NaN;989.3490573;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;202892;NaN;NaN;NaN;NaN;31541.84415;NaN;NaN;NaN;3624.792236;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;128162.7645;NaN;NaN;NaN;NaN;NaN;4885.596177;NaN;NaN;NaN;701;NaN;NaN;NaN;5992.016759;NaN;NaN;84810.21227;10565.66851;NaN;NaN;NaN;5198.982057;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3452.343767;NaN;NaN;25.97014807;NaN;NaN;NaN;NaN;NaN;113.0423087;7857.534422;NaN;NaN;NaN
41804;NaN;NaN;NaN;12051.29886;NaN;NaN;84;4216.182609;NaN;NaN;NaN;NaN;1389.99102;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7733.00196;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1691.237567;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;242;NaN;NaN;NaN;703;232096.1379;NaN;1557;NaN;NaN;NaN;NaN;NaN;NaN;49.55402128;NaN;NaN;218;33752601.59;NaN;187;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1696;297;195;NaN;89;282290.1465;NaN;NaN;73203;NaN;NaN;NaN;1;NaN;NaN;96.23597366;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10535;330.1164084;NaN;NaN;NaN;360.9099555;NaN;NaN;NaN;NaN;373773.5549;NaN;NaN;NaN;NaN;118;NaN;868.4908519;593.5915308;NaN;370;152848.5856;672;NaN;380.4237764;1079;NaN;NaN;NaN;NaN;17;82;NaN;NaN;3252.736611;NaN;NaN;664;NaN;NaN;175;NaN;44;6142;390;NaN;NaN;NaN;NaN;NaN;NaN;108;15585.98684;NaN;NaN;4707.262896;299.0925683;NaN;3178;9223.024035;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1003.65617;NaN;NaN;NaN;NaN;NaN;NaN;NaN;753.6262778;NaN;NaN;NaN;NaN;NaN;764.5577256;NaN;NaN;NaN;NaN;NaN;NaN;69;223.9321687;NaN;NaN;126;NaN;NaN;NaN;2083.976286;NaN;NaN;NaN;NaN;1195.437333;NaN;NaN;NaN;NaN;NaN;NaN;5367;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;88;NaN;NaN;NaN;NaN;2777120.255;NaN;NaN;NaN;2812;NaN;NaN;19659.31729;NaN;NaN;2321.898165;NaN;NaN;6389.192017;NaN;NaN;113;NaN;NaN;211.1325458;NaN;4;NaN;946;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1064.406154;3592.189401;16104;NaN;NaN;355.4731733;NaN;NaN;779;72375.31754;1726;NaN;1529;NaN;NaN;20784.9368;NaN;NaN;164403.0083;NaN;NaN;226;NaN;NaN;NaN;2212;NaN;NaN;NaN;NaN;NaN;NaN;3590;NaN;NaN;NaN;64;NaN;NaN;NaN;NaN;247;NaN;34450.05059;96872.61985;NaN;NaN;NaN;NaN;NaN;152;NaN;NaN;8687;3001.855149;NaN;NaN;NaN;NaN;66050;33122.33317;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;736;NaN;NaN;NaN;NaN;594;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;178976;NaN;NaN;NaN;NaN;647;1673;NaN;NaN;NaN;584;NaN;2507.993403;NaN;NaN;NaN;1757.85513;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;878;NaN;NaN;446.7139294;2383;2116.431447;NaN;NaN;NaN;3904.493561;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;283746;NaN;NaN;NaN;NaN;27285.61447;NaN;NaN;NaN;3174.415451;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;58504.63321;NaN;NaN;NaN;NaN;NaN;9216.082018;NaN;NaN;NaN;327;NaN;NaN;NaN;1861.672775;NaN;NaN;271449.9161;9379.408064;NaN;NaN;NaN;6878.956881;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1780.979738;NaN;NaN;49.87055564;NaN;NaN;NaN;NaN;NaN;45.8560338;10777.13723;NaN;NaN;NaN
41805;NaN;NaN;NaN;6480.270963;NaN;NaN;124;2240.071397;NaN;NaN;NaN;NaN;496.079671;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8575.73902;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1005.600273;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;745;NaN;NaN;NaN;109;159721.3379;NaN;436;NaN;NaN;NaN;NaN;NaN;NaN;161.8141608;NaN;NaN;465;19377536.88;NaN;396;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;123;301;35;NaN;12;71662.3739;NaN;NaN;47196;NaN;NaN;NaN;0;NaN;NaN;508.4093981;NaN;NaN;NaN;NaN;NaN;NaN;NaN;12240;821.8003861;NaN;NaN;NaN;153.8374967;NaN;NaN;NaN;NaN;303790.6685;NaN;NaN;NaN;NaN;185;NaN;1046.711704;678.3291896;NaN;362;139572.228;697;NaN;1097.415494;513;NaN;NaN;NaN;NaN;275;183;NaN;NaN;904.4368512;NaN;NaN;722;NaN;NaN;1797;NaN;310;11152;590;NaN;NaN;NaN;NaN;NaN;NaN;115;5179.318918;NaN;25223;7007.965286;148.6061242;NaN;344;94310.43202;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;450.0748817;NaN;NaN;NaN;NaN;NaN;NaN;NaN;597.3156985;NaN;NaN;NaN;NaN;NaN;800.2338369;NaN;NaN;NaN;NaN;NaN;NaN;51;199.7286689;NaN;NaN;192;NaN;NaN;NaN;1823.950053;NaN;NaN;NaN;NaN;295.2430764;NaN;NaN;NaN;NaN;NaN;NaN;5685;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;13;NaN;NaN;NaN;NaN;2241807.065;NaN;NaN;NaN;12037;NaN;NaN;13726.6487;NaN;NaN;4078.124422;NaN;NaN;4134.42159;NaN;NaN;104;NaN;NaN;1119.685652;NaN;458;NaN;436;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1061.472045;26558.95791;4113;NaN;NaN;334.5940352;NaN;NaN;1068;40064.02102;9169;NaN;1397;NaN;NaN;9347.578482;NaN;NaN;173896.865;NaN;NaN;49;NaN;NaN;NaN;936;NaN;NaN;NaN;NaN;NaN;NaN;2376;NaN;NaN;NaN;27;5511;NaN;NaN;NaN;1094;NaN;39714.23995;50962.08207;NaN;NaN;NaN;NaN;NaN;69;NaN;NaN;9318;3493.989474;NaN;NaN;NaN;NaN;61741;13045.7141;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;28096;NaN;439;NaN;NaN;NaN;NaN;260;NaN;NaN;NaN;NaN;NaN;NaN;NaN;64939;NaN;NaN;NaN;NaN;NaN;NaN;141879;NaN;NaN;NaN;NaN;987;2672;NaN;NaN;NaN;53705;NaN;3163.657539;NaN;NaN;NaN;14564.8442;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;99;NaN;NaN;1205.498097;1897;1457.45511;NaN;NaN;NaN;1595.315155;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;77983;NaN;NaN;NaN;NaN;19233.95318;NaN;NaN;NaN;2201.034909;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;47188.23704;NaN;NaN;NaN;NaN;NaN;6002.081553;NaN;NaN;NaN;939;NaN;NaN;NaN;3917.435472;NaN;NaN;139903.3397;39280.86174;NaN;NaN;NaN;9090.954786;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2119.724951;NaN;NaN;18.46455826;NaN;NaN;NaN;NaN;NaN;410.5458941;10304.25678;NaN;NaN;NaN
41806;NaN;NaN;NaN;6599.026168;NaN;NaN;30;2016.419506;NaN;NaN;NaN;NaN;1342.586752;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9664.156358;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1370.585724;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;427;NaN;NaN;NaN;303;160867.3913;NaN;5028;NaN;NaN;NaN;NaN;NaN;NaN;455.1293746;NaN;NaN;588;25803391.33;NaN;125;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1079;461;15;NaN;23;130370.4111;NaN;NaN;33906;NaN;NaN;NaN;2;NaN;NaN;263.3688734;NaN;NaN;NaN;NaN;NaN;NaN;NaN;710561;622.0265606;NaN;NaN;NaN;476.2681273;NaN;NaN;NaN;NaN;348229.3191;NaN;NaN;NaN;NaN;125;NaN;2559.862968;1131.591791;NaN;149;230593.1263;66;NaN;548.31419;586;NaN;NaN;NaN;NaN;68;75;NaN;NaN;3218.49817;NaN;NaN;419;NaN;NaN;2582;NaN;260;3361;178;NaN;NaN;NaN;NaN;NaN;NaN;92;19116.8952;NaN;59414;646.8172723;206.8265941;NaN;174;22031.71367;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;281.6470555;NaN;NaN;NaN;NaN;NaN;NaN;NaN;345.5649753;NaN;NaN;NaN;NaN;NaN;646.4361576;NaN;NaN;NaN;NaN;NaN;NaN;1076;947.6213657;NaN;NaN;102;NaN;NaN;NaN;3129.473317;NaN;NaN;NaN;NaN;1385.605499;NaN;NaN;NaN;NaN;NaN;NaN;5419;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;54;NaN;NaN;NaN;NaN;2617072.633;NaN;NaN;NaN;13106;NaN;NaN;16163.01644;NaN;NaN;3092.55023;NaN;NaN;6011.924183;NaN;NaN;138;NaN;NaN;250.5156513;NaN;807;NaN;474;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1827.012282;19186.72847;4962;NaN;NaN;1311.12723;NaN;NaN;674;77651.95621;1684;NaN;1255;NaN;NaN;8414.436908;NaN;NaN;135351.8135;NaN;NaN;80;NaN;NaN;NaN;1044;NaN;NaN;NaN;NaN;NaN;NaN;2469;NaN;NaN;NaN;224;23780;NaN;NaN;NaN;737;NaN;34622.49757;49736.83864;NaN;NaN;NaN;NaN;NaN;109;NaN;NaN;15243;5076.820789;NaN;NaN;NaN;NaN;55983;18995.87209;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;52288;NaN;2950;NaN;NaN;NaN;NaN;331;NaN;NaN;NaN;NaN;NaN;NaN;NaN;15406;NaN;NaN;NaN;NaN;NaN;NaN;50601;NaN;NaN;NaN;NaN;691;2395;NaN;NaN;NaN;91811;NaN;4563.13449;NaN;NaN;NaN;3778.066723;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;462;NaN;NaN;2983.450577;1728;3456.815565;NaN;NaN;NaN;680.1452462;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;83075;NaN;NaN;NaN;NaN;32885.69802;NaN;NaN;NaN;6341.353239;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;392978.9154;NaN;NaN;NaN;NaN;NaN;1200.013542;NaN;NaN;NaN;607;NaN;NaN;NaN;2328.79967;NaN;NaN;376118.645;7303.574462;NaN;NaN;NaN;4289.108931;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4427.121404;NaN;NaN;255.6797816;NaN;NaN;NaN;NaN;NaN;193.4255574;8786.454614;NaN;NaN;NaN
41807;NaN;NaN;NaN;7480.992938;NaN;NaN;229;2276.574272;NaN;NaN;NaN;NaN;2027.948997;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1361.638173;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;642.1488473;NaN;NaN;NaN;NaN;NaN;2588;NaN;NaN;NaN;NaN;NaN;NaN;NaN;235;NaN;NaN;NaN;126;158266.2744;NaN;2039;NaN;NaN;NaN;NaN;NaN;NaN;65.35567165;NaN;NaN;56;14064824.78;NaN;164;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1944;193;24;NaN;8;79859.14454;NaN;NaN;33581;NaN;NaN;NaN;1;NaN;NaN;105.5593638;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1763330;358.0771144;NaN;NaN;NaN;262.7987711;NaN;NaN;NaN;NaN;330846.4899;NaN;NaN;NaN;NaN;344;NaN;3552.763819;772.7563047;NaN;134;93801.61858;191;NaN;570.086972;293;NaN;NaN;NaN;NaN;100;107;NaN;NaN;2064.541542;NaN;NaN;20732;NaN;NaN;2528;NaN;142;1428;5094;NaN;NaN;NaN;NaN;NaN;NaN;93;10493.5851;NaN;21005;157.4942844;126.0149291;NaN;222;13605.16232;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;690.9207154;NaN;NaN;NaN;NaN;NaN;NaN;NaN;846.834022;NaN;NaN;NaN;NaN;NaN;752.5951351;NaN;NaN;NaN;NaN;NaN;NaN;222;511.1902367;NaN;NaN;885;NaN;NaN;NaN;1245.579991;NaN;NaN;NaN;NaN;155.6146257;NaN;NaN;NaN;NaN;NaN;NaN;4959;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;107;NaN;NaN;NaN;NaN;2189081.604;NaN;NaN;NaN;12186;NaN;NaN;12791.90672;NaN;NaN;1397.816962;NaN;NaN;3680.582256;NaN;NaN;97;NaN;NaN;128.5786934;NaN;313;NaN;404;NaN;NaN;NaN;NaN;NaN;NaN;NaN;715.2823279;10500.54194;33271;NaN;NaN;403.886516;NaN;NaN;394;29077.89158;3299;NaN;594;NaN;NaN;11891.09495;NaN;NaN;137866.5447;NaN;NaN;187;NaN;NaN;NaN;1599;NaN;NaN;NaN;NaN;NaN;NaN;1183;NaN;NaN;NaN;28;12435;NaN;NaN;NaN;3614;NaN;52246.5443;40863.77938;NaN;NaN;NaN;NaN;NaN;65;NaN;NaN;7034;5238.82713;NaN;NaN;NaN;NaN;37235;7538.240349;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;13617;NaN;653;NaN;NaN;NaN;NaN;493;NaN;NaN;NaN;NaN;NaN;NaN;NaN;20999;NaN;NaN;NaN;NaN;NaN;NaN;28830;NaN;NaN;NaN;NaN;314;2841;NaN;NaN;NaN;30356;NaN;2592.508416;NaN;NaN;NaN;709.0787689;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;395;NaN;NaN;1085.592931;1557;2490.699864;NaN;NaN;NaN;8176.670688;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;495189.5711;NaN;NaN;NaN;NaN;26978.40213;NaN;NaN;NaN;4667.900664;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;111137.9197;NaN;NaN;NaN;NaN;NaN;5517.162856;NaN;NaN;NaN;710;NaN;NaN;NaN;2013.615877;NaN;NaN;261551.0201;16838.17799;NaN;NaN;NaN;7858.988835;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3006.287901;NaN;NaN;5.352847852;NaN;NaN;NaN;NaN;NaN;43.2541428;13130.39155;NaN;NaN;NaN
